,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,date_action,points_de_vente,nom_action,montant
1418,1418,1418,1418,2022-04-15 09:33:29.0,1418,action_transfert,0.68602162340157
1419,1419,1419,1419,2022-04-15 09:33:29.0,1419,COMMISSION_AJOUT,0.0051451621755117
1420,1420,1420,1420,2022-04-15 09:33:29.0,1420,COMMISSION_AJOUT,0.0
1421,1421,1421,1421,2022-04-15 09:33:29.0,1421,COMMISSION_AJOUT,0.0
1422,1422,1422,1422,2022-04-15 09:33:29.0,1422,COMMISSION_AJOUT,0.0274408649360628
1423,1423,1423,1423,2022-04-15 09:33:28.0,1423,action_login,0.0
1424,1424,1424,1424,2022-04-15 09:33:25.0,1424,action_eneo_paiement,33.3376019123234
1425,1425,1425,1425,2022-04-15 09:33:25.0,1425,COMMISSION_AJOUT,0.121959399715835
1426,1426,1426,1426,2022-04-15 09:33:25.0,1426,action_transfert,0.762246248223966
1427,1427,1427,1427,2022-04-15 09:33:25.0,1427,COMMISSION_AJOUT,0.106714474751355
1428,1428,1428,1428,2022-04-15 09:33:25.0,1428,COMMISSION_AJOUT,0.0381123124111983
1429,1429,1429,1429,2022-04-15 09:33:24.0,1429,action_transfert,0.45734774893438
1430,1430,1430,1430,2022-04-15 09:33:24.0,1430,COMMISSION_AJOUT,0.0034301081170078
1431,1431,1431,1431,2022-04-15 09:33:24.0,1431,COMMISSION_AJOUT,0.0
1432,1432,1432,1432,2022-04-15 09:33:24.0,1432,COMMISSION_AJOUT,0.0182939099573752
1433,1433,1433,1433,2022-04-15 09:33:23.0,1433,action_eneo_paiement,6.32664386025892
1434,1434,1434,1434,2022-04-15 09:33:23.0,1434,COMMISSION_AJOUT,0.0571684686167975
1435,1435,1435,1435,2022-04-15 09:33:23.0,1435,COMMISSION_AJOUT,0.114336937233595
1436,1436,1436,1436,2022-04-15 09:33:20.0,1436,action_transfert,0.45734774893438
1437,1437,1437,1437,2022-04-15 09:33:17.0,1437,action_eneo_paiement,5.33572373756776
1438,1438,1438,1438,2022-04-15 09:33:17.0,1438,COMMISSION_AJOUT,0.0571684686167975
1439,1439,1439,1439,2022-04-15 09:33:17.0,1439,action_transfert,0.609796998579173
1440,1440,1440,1440,2022-04-15 09:33:17.0,1440,COMMISSION_AJOUT,0.0304898499289586
1441,1441,1441,1441,2022-04-15 09:33:17.0,1441,COMMISSION_AJOUT,0.114336937233595
1442,1442,1442,1442,2022-04-15 09:33:13.0,1442,action_transfert,0.762246248223966
1443,1443,1443,1443,2022-04-15 09:33:13.0,1443,COMMISSION_AJOUT,0.0
1444,1444,1444,1444,2022-04-15 09:33:13.0,1444,COMMISSION_AJOUT,0.0038112312411198
1445,1445,1445,1445,2022-04-15 09:33:13.0,1445,COMMISSION_AJOUT,0.0076224624822396
1446,1446,1446,1446,2022-04-15 09:33:12.0,1446,action_vente_mtn_momo_payment,31.0996469275378
1447,1447,1447,1447,2022-04-15 09:33:12.0,1447,COMMISSION_AJOUT,0.045734774893438
1448,1448,1448,1448,2022-04-15 09:33:09.0,1448,action_vente_orange_money_cashout,6.32664386025892
1449,1449,1449,1449,2022-04-15 09:33:09.0,1449,COMMISSION_AJOUT,0.0040490520705657
1450,1450,1450,1450,2022-04-15 09:33:08.0,1450,COMMISSION_AJOUT,0.0
1451,1451,1451,1451,2022-04-15 09:33:07.0,1451,COMMISSION_AJOUT,0.0303678905292428
1452,1452,1452,1452,2022-04-15 09:33:05.0,1452,validation_action_vente_orange_money_depot,0.0
1453,1453,1453,1453,2022-04-15 09:33:05.0,1453,action_vente_orange_money_depot,3.04898499289586
1454,1454,1454,1454,2022-04-15 09:33:05.0,1454,COMMISSION_AJOUT,0.0
1455,1455,1455,1455,2022-04-15 09:33:05.0,1455,COMMISSION_AJOUT,0.0008537157980108
1456,1456,1456,1456,2022-04-15 09:33:04.0,1456,COMMISSION_AJOUT,0.0049515516284628
1457,1457,1457,1457,2022-04-15 09:33:03.0,1457,action_transfert,0.22867387446719
1458,1458,1458,1458,2022-04-15 09:33:03.0,1458,COMMISSION_AJOUT,0.0114336937233595
1459,1459,1459,1459,2022-04-15 09:33:03.0,1459,action_credit_compte_client,457.34774893438
1460,1460,1460,1460,2022-04-15 09:33:03.0,1460,action_transfert,0.45734774893438
1461,1461,1461,1461,2022-04-15 09:32:58.0,1461,action_login,0.0
1462,1462,1462,1462,2022-04-15 09:32:55.0,1462,action_eneo_paiement,7.16511473330528
1463,1463,1463,1463,2022-04-15 09:32:55.0,1463,COMMISSION_AJOUT,0.0571684686167975
1464,1464,1464,1464,2022-04-15 09:32:55.0,1464,action_transfert,3.81123124111983
1465,1465,1465,1465,2022-04-15 09:32:55.0,1465,COMMISSION_AJOUT,0.114336937233595
1466,1466,1466,1466,2022-04-15 09:32:55.0,1466,action_transfert,0.762246248223966
1467,1467,1467,1467,2022-04-15 09:32:55.0,1467,COMMISSION_AJOUT,0.0285842343083987
1468,1468,1468,1468,2022-04-15 09:32:55.0,1468,COMMISSION_AJOUT,0.0
1469,1469,1469,1469,2022-04-15 09:32:55.0,1469,COMMISSION_AJOUT,0.0
1470,1470,1470,1470,2022-04-15 09:32:55.0,1470,COMMISSION_AJOUT,0.0019056156205599
1471,1471,1471,1471,2022-04-15 09:32:55.0,1471,COMMISSION_AJOUT,0.152449249644793
1472,1472,1472,1472,2022-04-15 09:32:55.0,1472,COMMISSION_AJOUT,0.0038112312411198
1473,1473,1473,1473,2022-04-15 09:32:55.0,1473,action_transfert,0.304898499289587
1474,1474,1474,1474,2022-04-15 09:32:55.0,1474,COMMISSION_AJOUT,0.0304898499289586
1475,1475,1475,1475,2022-04-15 09:32:55.0,1475,COMMISSION_AJOUT,0.0152449249644793
1476,1476,1476,1476,2022-04-15 09:32:53.0,1476,validation_action_vente_mtn_momo_depot,0.0
1477,1477,1477,1477,2022-04-15 09:32:53.0,1477,action_vente_mtn_momo_depot,16.0071712127033
1478,1478,1478,1478,2022-04-15 09:32:53.0,1478,COMMISSION_AJOUT,0.0
1479,1479,1479,1479,2022-04-15 09:32:53.0,1479,COMMISSION_AJOUT,0.0041618645153028
1480,1480,1480,1480,2022-04-15 09:32:53.0,1480,COMMISSION_AJOUT,0.0016007171212703
1481,1481,1481,1481,2022-04-15 09:32:53.0,1481,COMMISSION_AJOUT,0.0160071712127033
1482,1482,1482,1482,2022-04-15 09:32:51.0,1482,validation_action_vente_mtn_momo_depot,0.0
1483,1483,1483,1483,2022-04-15 09:32:51.0,1483,action_vente_mtn_momo_payment,15.5498234637689
1484,1484,1484,1484,2022-04-15 09:32:50.0,1484,action_login,0.0
1485,1485,1485,1485,2022-04-15 09:32:49.0,1485,action_login,0.0
1486,1486,1486,1486,2022-04-15 09:32:49.0,1486,action_eneo_paiement,8.93352602918488
1487,1487,1487,1487,2022-04-15 09:32:49.0,1487,COMMISSION_AJOUT,0.0
1488,1488,1488,1488,2022-04-15 09:32:49.0,1488,COMMISSION_AJOUT,0.171505405850392
1489,1489,1489,1489,2022-04-15 09:32:46.0,1489,action_vente_mtn_momo_depot,304.898499289586
1490,1490,1490,1490,2022-04-15 09:32:43.0,1490,action_login,0.0
1491,1491,1491,1491,2022-04-15 09:32:43.0,1491,action_transfert,0.762246248223966
1492,1492,1492,1492,2022-04-15 09:32:42.0,1492,COMMISSION_AJOUT,0.0381123124111983
1493,1493,1493,1493,2022-04-15 09:32:42.0,1493,validation_action_vente_mtn_momo_depot,0.0
1494,1494,1494,1494,2022-04-15 09:32:42.0,1494,action_vente_mtn_momo_depot,1.52449249644793
1495,1495,1495,1495,2022-04-15 09:32:42.0,1495,COMMISSION_AJOUT,0.0
1496,1496,1496,1496,2022-04-15 09:32:42.0,1496,COMMISSION_AJOUT,0.0002439187994317
1497,1497,1497,1497,2022-04-15 09:32:42.0,1497,COMMISSION_AJOUT,0.0018293909957375
1498,1498,1498,1498,2022-04-15 09:32:36.0,1498,action_transfert,0.762246248223966
1499,1499,1499,1499,2022-04-15 09:32:36.0,1499,COMMISSION_AJOUT,0.0057168468616797
1500,1500,1500,1500,2022-04-15 09:32:36.0,1500,COMMISSION_AJOUT,0.0
1501,1501,1501,1501,2022-04-15 09:32:36.0,1501,COMMISSION_AJOUT,0.0304898499289586
1502,1502,1502,1502,2022-04-15 09:32:34.0,1502,action_eneo_paiement,0.91469549786876
1503,1503,1503,1503,2022-04-15 09:32:34.0,1503,COMMISSION_AJOUT,0.0
1504,1504,1504,1504,2022-04-15 09:32:32.0,1504,action_transfert,0.45734774893438
1505,1505,1505,1505,2022-04-15 09:32:32.0,1505,action_transfert,1.52449249644793
1506,1506,1506,1506,2022-04-15 09:32:32.0,1506,COMMISSION_AJOUT,0.0
1507,1507,1507,1507,2022-04-15 09:32:32.0,1507,COMMISSION_AJOUT,0.0114336937233595
1508,1508,1508,1508,2022-04-15 09:32:32.0,1508,COMMISSION_AJOUT,0.0609796998579173
1509,1509,1509,1509,2022-04-15 09:32:32.0,1509,action_eneo_paiement,22.1036167059986
1510,1510,1510,1510,2022-04-15 09:32:32.0,1510,COMMISSION_AJOUT,0.0
1511,1511,1511,1511,2022-04-15 09:32:32.0,1511,COMMISSION_AJOUT,0.22867387446719
1512,1512,1512,1512,2022-04-15 09:32:32.0,1512,action_credit_compte_client,304.898499289586
1513,1513,1513,1513,2022-04-15 09:32:29.0,1513,action_vente_mtn_momo_cashout,2.89653574325107
1514,1514,1514,1514,2022-04-15 09:32:29.0,1514,COMMISSION_AJOUT,0.0
1515,1515,1515,1515,2022-04-15 09:32:29.0,1515,COMMISSION_AJOUT,0.0026184683118989
1516,1516,1516,1516,2022-04-15 09:32:28.0,1516,COMMISSION_AJOUT,0.0196385123392423
1517,1517,1517,1517,2022-04-15 09:32:28.0,1517,action_eneo_paiement,15.0421674624518
1518,1518,1518,1518,2022-04-15 09:32:28.0,1518,COMMISSION_AJOUT,0.0571684686167975
1519,1519,1519,1519,2022-04-15 09:32:28.0,1519,COMMISSION_AJOUT,0.114336937233595
1520,1520,1520,1520,2022-04-15 09:32:27.0,1520,action_transfert,0.762246248223966
1521,1521,1521,1521,2022-04-15 09:32:27.0,1521,COMMISSION_AJOUT,0.0
1522,1522,1522,1522,2022-04-15 09:32:27.0,1522,COMMISSION_AJOUT,0.0
1523,1523,1523,1523,2022-04-15 09:32:27.0,1523,COMMISSION_AJOUT,0.0
1524,1524,1524,1524,2022-04-15 09:32:27.0,1524,COMMISSION_AJOUT,0.0362066967906384
1525,1525,1525,1525,2022-04-15 09:32:27.0,1525,action_transfert,0.45734774893438
1526,1526,1526,1526,2022-04-15 09:32:27.0,1526,COMMISSION_AJOUT,0.0
1527,1527,1527,1527,2022-04-15 09:32:27.0,1527,COMMISSION_AJOUT,0.0034301081170078
1528,1528,1528,1528,2022-04-15 09:32:27.0,1528,COMMISSION_AJOUT,0.0182939099573752
1529,1529,1529,1529,2022-04-15 09:32:21.0,1529,action_transfert,0.304898499289587
1530,1530,1530,1530,2022-04-15 09:32:21.0,1530,COMMISSION_AJOUT,0.0152449249644793
1531,1531,1531,1531,2022-04-15 09:32:20.0,1531,validation_action_vente_orange_money_depot,0.0
1532,1532,1532,1532,2022-04-15 09:32:20.0,1532,action_vente_orange_money_depot,1.52449249644793
1533,1533,1533,1533,2022-04-15 09:32:20.0,1533,COMMISSION_AJOUT,0.0
1534,1534,1534,1534,2022-04-15 09:32:20.0,1534,COMMISSION_AJOUT,0.0003414863192043
1535,1535,1535,1535,2022-04-15 09:32:20.0,1535,COMMISSION_AJOUT,0.0025611473940325
1536,1536,1536,1536,2022-04-15 09:32:18.0,1536,action_eneo_paiement,4.03990511558702
1537,1537,1537,1537,2022-04-15 09:32:18.0,1537,COMMISSION_AJOUT,0.0
1538,1538,1538,1538,2022-04-15 09:32:18.0,1538,validation_action_vente_mtn_momo_depot,0.0
1539,1539,1539,1539,2022-04-15 09:32:17.0,1539,action_transfert,0.846093335528603
1540,1540,1540,1540,2022-04-15 09:32:14.0,1540,action_vente_mtn_momo_depot,31.2520961771826
1541,1541,1541,1541,2022-04-15 09:32:09.0,1541,action_login,0.0
1542,1542,1542,1542,2022-04-15 09:32:04.0,1542,action_eneo_paiement,0.381123124111983
1543,1543,1543,1543,2022-04-15 09:32:04.0,1543,COMMISSION_AJOUT,0.0
1544,1544,1544,1544,2022-04-15 09:31:59.0,1544,action_transfert,0.762246248223966
1545,1545,1545,1545,2022-04-15 09:31:59.0,1545,COMMISSION_AJOUT,0.0
1546,1546,1546,1546,2022-04-15 09:31:59.0,1546,COMMISSION_AJOUT,0.0057168468616797
1547,1547,1547,1547,2022-04-15 09:31:59.0,1547,COMMISSION_AJOUT,0.0304898499289586
1548,1548,1548,1548,2022-04-15 09:31:57.0,1548,action_transfert,0.762246248223966
1549,1549,1549,1549,2022-04-15 09:31:57.0,1549,COMMISSION_AJOUT,0.0057168468616797
1550,1550,1550,1550,2022-04-15 09:31:57.0,1550,COMMISSION_AJOUT,0.0
1551,1551,1551,1551,2022-04-15 09:31:57.0,1551,COMMISSION_AJOUT,0.0304898499289586
1552,1552,1552,1552,2022-04-15 09:31:55.0,1552,validation_action_vente_mtn_momo_depot,0.0
1553,1553,1553,1553,2022-04-15 09:31:55.0,1553,action_vente_mtn_momo_depot,2.2867387446719
1554,1554,1554,1554,2022-04-15 09:31:55.0,1554,COMMISSION_AJOUT,0.0
1555,1555,1555,1555,2022-04-15 09:31:55.0,1555,COMMISSION_AJOUT,0.0003658781991475
1556,1556,1556,1556,2022-04-15 09:31:55.0,1556,COMMISSION_AJOUT,0.0027440864936062
1557,1557,1557,1557,2022-04-15 09:31:53.0,1557,action_transfert,0.381123124111983
1558,1558,1558,1558,2022-04-15 09:31:53.0,1558,COMMISSION_AJOUT,0.0
1559,1559,1559,1559,2022-04-15 09:31:53.0,1559,COMMISSION_AJOUT,0.00095280781028
1560,1560,1560,1560,2022-04-15 09:31:53.0,1560,COMMISSION_AJOUT,0.0019056156205599
1561,1561,1561,1561,2022-04-15 09:31:53.0,1561,COMMISSION_AJOUT,0.0152449249644793
1562,1562,1562,1562,2022-04-15 09:31:51.0,1562,action_vente_mtn_momo_cashout,1.52449249644793
1563,1563,1563,1563,2022-04-15 09:31:51.0,1563,COMMISSION_AJOUT,0.0013781412167889
1564,1564,1564,1564,2022-04-15 09:31:51.0,1564,COMMISSION_AJOUT,0.0
1565,1565,1565,1565,2022-04-15 09:31:51.0,1565,COMMISSION_AJOUT,0.010336059125917
1566,1566,1566,1566,2022-04-15 09:31:50.0,1566,action_vente_mtn_momo_payment,7.92736098152925
1567,1567,1567,1567,2022-04-15 09:31:50.0,1567,action_eneo_paiement,1.14336937233595
1568,1568,1568,1568,2022-04-15 09:31:50.0,1568,COMMISSION_AJOUT,0.0
1569,1569,1569,1569,2022-04-15 09:31:49.0,1569,action_eneo_paiement,17.2862204172231
1570,1570,1570,1570,2022-04-15 09:31:49.0,1570,COMMISSION_AJOUT,0.0762246248223966
1571,1571,1571,1571,2022-04-15 09:31:49.0,1571,COMMISSION_AJOUT,0.152449249644793
1572,1572,1572,1572,2022-04-15 09:31:39.0,1572,validation_action_vente_mtn_momo_depot,0.0
1573,1573,1573,1573,2022-04-15 09:31:34.0,1573,action_eneo_paiement,4.65732457664843
1574,1574,1574,1574,2022-04-15 09:31:34.0,1574,COMMISSION_AJOUT,0.0
1575,1575,1575,1575,2022-04-15 09:31:34.0,1575,action_vente_mtn_momo_cashout,3.04898499289586
1576,1576,1576,1576,2022-04-15 09:31:34.0,1576,COMMISSION_AJOUT,0.0
1577,1577,1577,1577,2022-04-15 09:31:34.0,1577,COMMISSION_AJOUT,0.0027562824335778
1578,1578,1578,1578,2022-04-15 09:31:34.0,1578,COMMISSION_AJOUT,0.020672118251834
1579,1579,1579,1579,2022-04-15 09:31:34.0,1579,validation_action_vente_mtn_momo_depot,0.0
1580,1580,1580,1580,2022-04-15 09:31:34.0,1580,action_vente_mtn_momo_depot,6.09796998579173
1581,1581,1581,1581,2022-04-15 09:31:34.0,1581,COMMISSION_AJOUT,0.0
1582,1582,1582,1582,2022-04-15 09:31:34.0,1582,COMMISSION_AJOUT,0.0009756751977267
1583,1583,1583,1583,2022-04-15 09:31:34.0,1583,COMMISSION_AJOUT,0.0
1584,1584,1584,1584,2022-04-15 09:31:34.0,1584,COMMISSION_AJOUT,0.00731756398295
1585,1585,1585,1585,2022-04-15 09:31:32.0,1585,action_vente_mtn_momo_depot,38.1123124111983
1586,1586,1586,1586,2022-04-15 09:31:32.0,1586,action_transfert,0.304898499289587
1587,1587,1587,1587,2022-04-15 09:31:32.0,1587,COMMISSION_AJOUT,0.0022867387446719
1588,1588,1588,1588,2022-04-15 09:31:32.0,1588,action_transfert,0.762246248223966
1589,1589,1589,1589,2022-04-15 09:31:32.0,1589,COMMISSION_AJOUT,0.0
1590,1590,1590,1590,2022-04-15 09:31:32.0,1590,COMMISSION_AJOUT,0.0057168468616797
1591,1591,1591,1591,2022-04-15 09:31:32.0,1591,COMMISSION_AJOUT,0.0
1592,1592,1592,1592,2022-04-15 09:31:32.0,1592,COMMISSION_AJOUT,0.0
1593,1593,1593,1593,2022-04-15 09:31:32.0,1593,COMMISSION_AJOUT,0.0121959399715835
1594,1594,1594,1594,2022-04-15 09:31:32.0,1594,COMMISSION_AJOUT,0.0304898499289586
1595,1595,1595,1595,2022-04-15 09:31:31.0,1595,action_eneo_paiement,3.88745586594223
1596,1596,1596,1596,2022-04-15 09:31:31.0,1596,COMMISSION_AJOUT,0.0571684686167975
1597,1597,1597,1597,2022-04-15 09:31:31.0,1597,COMMISSION_AJOUT,0.114336937233595
1598,1598,1598,1598,2022-04-15 09:31:31.0,1598,action_login,0.0
1599,1599,1599,1599,2022-04-15 09:31:29.0,1599,action_transfert,0.762246248223966
1600,1600,1600,1600,2022-04-15 09:31:29.0,1600,COMMISSION_AJOUT,0.0
1601,1601,1601,1601,2022-04-15 09:31:29.0,1601,COMMISSION_AJOUT,0.0
1602,1602,1602,1602,2022-04-15 09:31:29.0,1602,COMMISSION_AJOUT,0.0057168468616797
1603,1603,1603,1603,2022-04-15 09:31:29.0,1603,COMMISSION_AJOUT,0.0304898499289586
1604,1604,1604,1604,2022-04-15 09:31:27.0,1604,action_transfert,0.45734774893438
1605,1605,1605,1605,2022-04-15 09:31:27.0,1605,COMMISSION_AJOUT,0.0
1606,1606,1606,1606,2022-04-15 09:31:27.0,1606,COMMISSION_AJOUT,0.0
1607,1607,1607,1607,2022-04-15 09:31:27.0,1607,COMMISSION_AJOUT,0.0034301081170078
1608,1608,1608,1608,2022-04-15 09:31:27.0,1608,COMMISSION_AJOUT,0.0182939099573752
1609,1609,1609,1609,2022-04-15 09:31:25.0,1609,action_vente_orange_money_cashout,1.52449249644793
1610,1610,1610,1610,2022-04-15 09:31:18.0,1610,action_eneo_paiement,2.43918799431669
1611,1611,1611,1611,2022-04-15 09:31:18.0,1611,COMMISSION_AJOUT,0.0
1612,1612,1612,1612,2022-04-15 09:31:16.0,1612,action_login,0.0
1613,1613,1613,1613,2022-04-15 09:31:16.0,1613,action_transfert,0.609796998579173
1614,1614,1614,1614,2022-04-15 09:31:16.0,1614,COMMISSION_AJOUT,0.0
1615,1615,1615,1615,2022-04-15 09:31:16.0,1615,action_eneo_paiement,72.230454481703
1616,1616,1616,1616,2022-04-15 09:31:16.0,1616,COMMISSION_AJOUT,0.0045734774893438
1617,1617,1617,1617,2022-04-15 09:31:16.0,1617,COMMISSION_AJOUT,0.114336937233595
1618,1618,1618,1618,2022-04-15 09:31:16.0,1618,COMMISSION_AJOUT,0.0
1619,1619,1619,1619,2022-04-15 09:31:15.0,1619,COMMISSION_AJOUT,0.22867387446719
1620,1620,1620,1620,2022-04-15 09:31:15.0,1620,COMMISSION_AJOUT,0.0243918799431669
1621,1621,1621,1621,2022-04-15 09:31:14.0,1621,action_transfert,0.304898499289587
1622,1622,1622,1622,2022-04-15 09:31:14.0,1622,COMMISSION_AJOUT,0.0
1623,1623,1623,1623,2022-04-15 09:31:14.0,1623,COMMISSION_AJOUT,0.0022867387446719
1624,1624,1624,1624,2022-04-15 09:31:14.0,1624,COMMISSION_AJOUT,0.0121959399715835
1625,1625,1625,1625,2022-04-15 09:31:14.0,1625,validation_action_vente_orange_money_depot,0.0
1626,1626,1626,1626,2022-04-15 09:31:14.0,1626,action_vente_orange_money_depot,31.2520961771826
1627,1627,1627,1627,2022-04-15 09:31:10.0,1627,action_vente_mtn_momo_cashout,7.62246248223966
1628,1628,1628,1628,2022-04-15 09:31:10.0,1628,COMMISSION_AJOUT,0.0050003353883492
1629,1629,1629,1629,2022-04-15 09:31:10.0,1629,COMMISSION_AJOUT,0.0
1630,1630,1630,1630,2022-04-15 09:31:10.0,1630,COMMISSION_AJOUT,0.0375025154126191
1631,1631,1631,1631,2022-04-15 09:31:08.0,1631,action_transfert,0.762246248223966
1632,1632,1632,1632,2022-04-15 09:31:08.0,1632,COMMISSION_AJOUT,0.0
1633,1633,1633,1633,2022-04-15 09:31:08.0,1633,COMMISSION_AJOUT,0.0057168468616797
1634,1634,1634,1634,2022-04-15 09:31:08.0,1634,COMMISSION_AJOUT,0.0304898499289586
1635,1635,1635,1635,2022-04-15 09:31:04.0,1635,action_eneo_paiement,4.72592673898859
1636,1636,1636,1636,2022-04-15 09:31:04.0,1636,COMMISSION_AJOUT,0.0571684686167975
1637,1637,1637,1637,2022-04-15 09:31:04.0,1637,COMMISSION_AJOUT,0.114336937233595
1638,1638,1638,1638,2022-04-15 09:31:04.0,1638,action_login,0.0
1639,1639,1639,1639,2022-04-15 09:31:03.0,1639,action_eneo_paiement,6.40286848508132
1640,1640,1640,1640,2022-04-15 09:31:03.0,1640,COMMISSION_AJOUT,0.0
1641,1641,1641,1641,2022-04-15 09:30:59.0,1641,action_transfert,0.762246248223966
1642,1642,1642,1642,2022-04-15 09:30:59.0,1642,COMMISSION_AJOUT,0.0
1643,1643,1643,1643,2022-04-15 09:30:59.0,1643,COMMISSION_AJOUT,0.0057168468616797
1644,1644,1644,1644,2022-04-15 09:30:59.0,1644,COMMISSION_AJOUT,0.0
1645,1645,1645,1645,2022-04-15 09:30:59.0,1645,COMMISSION_AJOUT,0.0304898499289586
1646,1646,1646,1646,2022-04-15 09:30:57.0,1646,validation_action_vente_mtn_momo_depot,0.0
1647,1647,1647,1647,2022-04-15 09:30:57.0,1647,action_vente_mtn_momo_depot,15.2449249644793
1648,1648,1648,1648,2022-04-15 09:30:57.0,1648,COMMISSION_AJOUT,0.0
1649,1649,1649,1649,2022-04-15 09:30:57.0,1649,COMMISSION_AJOUT,0.0024391879943166
1650,1650,1650,1650,2022-04-15 09:30:57.0,1650,COMMISSION_AJOUT,0.0182939099573752
1651,1651,1651,1651,2022-04-15 09:30:50.0,1651,action_transfert,1.52449249644793
1652,1652,1652,1652,2022-04-15 09:30:50.0,1652,COMMISSION_AJOUT,0.0
1653,1653,1653,1653,2022-04-15 09:30:50.0,1653,COMMISSION_AJOUT,0.0114336937233595
1654,1654,1654,1654,2022-04-15 09:30:50.0,1654,COMMISSION_AJOUT,0.0609796998579173
1655,1655,1655,1655,2022-04-15 09:30:50.0,1655,action_transfert,0.762246248223966
1656,1656,1656,1656,2022-04-15 09:30:50.0,1656,COMMISSION_AJOUT,0.0057168468616797
1657,1657,1657,1657,2022-04-15 09:30:50.0,1657,COMMISSION_AJOUT,0.0
1658,1658,1658,1658,2022-04-15 09:30:50.0,1658,COMMISSION_AJOUT,0.0304898499289586
1659,1659,1659,1659,2022-04-15 09:30:47.0,1659,action_transfert,0.762246248223966
1660,1660,1660,1660,2022-04-15 09:30:47.0,1660,COMMISSION_AJOUT,0.0
1661,1661,1661,1661,2022-04-15 09:30:47.0,1661,COMMISSION_AJOUT,0.0057168468616797
1662,1662,1662,1662,2022-04-15 09:30:47.0,1662,COMMISSION_AJOUT,0.0304898499289586
1663,1663,1663,1663,2022-04-15 09:30:47.0,1663,action_transfert,0.762246248223966
1664,1664,1664,1664,2022-04-15 09:30:47.0,1664,COMMISSION_AJOUT,0.0
1665,1665,1665,1665,2022-04-15 09:30:47.0,1665,COMMISSION_AJOUT,0.0019056156205599
1666,1666,1666,1666,2022-04-15 09:30:47.0,1666,COMMISSION_AJOUT,0.0
1667,1667,1667,1667,2022-04-15 09:30:47.0,1667,COMMISSION_AJOUT,0.0343010811700785
1668,1668,1668,1668,2022-04-15 09:30:46.0,1668,action_eneo_paiement,0.762246248223966
1669,1669,1669,1669,2022-04-15 09:30:46.0,1669,COMMISSION_AJOUT,0.0
1670,1670,1670,1670,2022-04-15 09:30:41.0,1670,action_transfert,0.152449249644793
1671,1671,1671,1671,2022-04-15 09:30:41.0,1671,COMMISSION_AJOUT,0.0
1672,1672,1672,1672,2022-04-15 09:30:41.0,1672,COMMISSION_AJOUT,0.0
1673,1673,1673,1673,2022-04-15 09:30:41.0,1673,COMMISSION_AJOUT,0.0011433693723359
1674,1674,1674,1674,2022-04-15 09:30:41.0,1674,COMMISSION_AJOUT,0.0060979699857917
1675,1675,1675,1675,2022-04-15 09:30:39.0,1675,action_transfert,0.762246248223966
1676,1676,1676,1676,2022-04-15 09:30:39.0,1676,COMMISSION_AJOUT,0.0
1677,1677,1677,1677,2022-04-15 09:30:39.0,1677,COMMISSION_AJOUT,0.0
1678,1678,1678,1678,2022-04-15 09:30:39.0,1678,COMMISSION_AJOUT,0.0
1679,1679,1679,1679,2022-04-15 09:30:39.0,1679,COMMISSION_AJOUT,0.0362066967906384
1680,1680,1680,1680,2022-04-15 09:30:32.0,1680,action_eneo_paiement,5.41194836239016
1681,1681,1681,1681,2022-04-15 09:30:32.0,1681,COMMISSION_AJOUT,0.0
1682,1682,1682,1682,2022-04-15 09:30:32.0,1682,action_login,0.0
1683,1683,1683,1683,2022-04-15 09:30:31.0,1683,action_vente_orange_money_cashout,3.20143424254066
1684,1684,1684,1684,2022-04-15 09:30:31.0,1684,COMMISSION_AJOUT,0.0
1685,1685,1685,1685,2022-04-15 09:30:31.0,1685,COMMISSION_AJOUT,0.0028172621334357
1686,1686,1686,1686,2022-04-15 09:30:31.0,1686,COMMISSION_AJOUT,0.0211294660007683
1687,1687,1687,1687,2022-04-15 09:30:29.0,1687,action_eneo_paiement,33.6242065016556
1688,1688,1688,1688,2022-04-15 09:30:29.0,1688,COMMISSION_AJOUT,0.0
1689,1689,1689,1689,2022-04-15 09:30:29.0,1689,COMMISSION_AJOUT,0.22867387446719
1690,1690,1690,1690,2022-04-15 09:30:28.0,1690,action_login,0.0
1691,1691,1691,1691,2022-04-15 09:30:27.0,1691,action_login,0.0
1692,1692,1692,1692,2022-04-15 09:30:24.0,1692,action_eneo_paiement,1.90561562055992
1693,1693,1693,1693,2022-04-15 09:30:24.0,1693,COMMISSION_AJOUT,0.0381123124111983
1694,1694,1694,1694,2022-04-15 09:30:24.0,1694,COMMISSION_AJOUT,0.0762246248223966
1695,1695,1695,1695,2022-04-15 09:30:15.0,1695,action_eneo_paiement,6.32664386025892
1696,1696,1696,1696,2022-04-15 09:30:15.0,1696,COMMISSION_AJOUT,0.0
1697,1697,1697,1697,2022-04-15 09:30:14.0,1697,action_transfert,0.22867387446719
1698,1698,1698,1698,2022-04-15 09:30:14.0,1698,COMMISSION_AJOUT,0.0017150540585039
1699,1699,1699,1699,2022-04-15 09:30:14.0,1699,COMMISSION_AJOUT,0.0
1700,1700,1700,1700,2022-04-15 09:30:14.0,1700,COMMISSION_AJOUT,0.0091469549786876
1701,1701,1701,1701,2022-04-15 09:30:10.0,1701,action_login,0.0
1702,1702,1702,1702,2022-04-15 09:30:05.0,1702,action_transfert,0.152449249644793
1703,1703,1703,1703,2022-04-15 09:30:05.0,1703,COMMISSION_AJOUT,0.0076224624822396
