,id,nom_action,date_action,utilisateur,montant,soldeuser,points_de_vente
100,255439995,action_login,2022-04-15 09:47:25.0,24305,0.0,0.0092819945240066,24305
101,255439994,action_transfert,2022-04-15 09:47:24.0,3445,1.60071712127033,54828.4610551333,3445
102,255439993,COMMISSION_AJOUT,2022-04-15 09:47:24.0,3445,0.0800358560635165,54828.4610551333,3445
103,255439992,action_login,2022-04-15 09:47:24.0,25964,0.0,0.0247765947715992,25964
104,255439991,action_canal_paiement,2022-04-15 09:47:23.0,20336,7.62246248223966,1277.67716127301,20336
105,255439990,COMMISSION_AJOUT,2022-04-15 09:47:23.0,334,0.0,6223.28479349212,334
106,255439989,COMMISSION_AJOUT,2022-04-15 09:47:23.0,19897,0.0,0.15244924964361,19897
107,255439988,COMMISSION_AJOUT,2022-04-15 09:47:23.0,19907,0.0571684686167975,0.151898499287881,19907
108,255439987,COMMISSION_AJOUT,2022-04-15 09:47:23.0,20336,0.304898499289586,1277.67716127301,20336
109,255439986,action_vente_mtn_momo_cashout,2022-04-15 09:47:22.0,7109,7.62246248223966,8.84739220313553,7109
110,255439985,COMMISSION_AJOUT,2022-04-15 09:47:22.0,334,0.0,6223.28479349212,334
111,255439984,COMMISSION_AJOUT,2022-04-15 09:47:22.0,6590,0.0050003353883492,1.93236231696955,6590
112,255439983,COMMISSION_AJOUT,2022-04-15 09:47:22.0,7109,0.0375025154126191,8.84739220313553,7109
113,255439982,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:21.0,17254,0.0,47.5270111836812,17254
114,255439981,action_transfert,2022-04-15 09:47:18.0,919,0.304898499289587,31.0412893548852,919
115,255439980,COMMISSION_AJOUT,2022-04-15 09:47:18.0,334,0.0,6223.28479349212,334
116,255439979,COMMISSION_AJOUT,2022-04-15 09:47:18.0,335,0.0022867387446719,161.813581466629,335
117,255439978,COMMISSION_AJOUT,2022-04-15 09:47:18.0,919,0.0121959399715835,31.0412893548852,919
118,255439977,action_transfert,2022-04-15 09:47:18.0,22131,0.91469549786876,14.7113525907225,22131
119,255439976,COMMISSION_AJOUT,2022-04-15 09:47:18.0,173,0.0068602162340157,15.2598649910166,173
120,255439975,COMMISSION_AJOUT,2022-04-15 09:47:17.0,22010,0.0,2.14868446054911,22010
121,255439974,COMMISSION_AJOUT,2022-04-15 09:47:17.0,22131,0.0365878199147504,14.7113525907225,22131
122,255439973,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:17.0,18531,0.0,47.7324968686927,18531
123,255439972,action_vente_mtn_momo_depot,2022-04-15 09:47:16.0,17254,6.09796998579173,47.5270111836812,17254
124,255439971,action_eneo_paiement,2022-04-15 09:47:14.0,25524,3.35388349218545,168.843641951594,25524
125,255439970,COMMISSION_AJOUT,2022-04-15 09:47:14.0,210,0.0571684686167975,17594.0479518069,210
126,255439969,COMMISSION_AJOUT,2022-04-15 09:47:14.0,25524,0.114336937233595,168.843641951594,25524
127,255439968,action_vente_mtn_momo_depot,2022-04-15 09:47:12.0,18531,30.4898499289586,47.7324968686927,18531
128,255439967,validation_action_vente_orange_money_depot,2022-04-15 09:47:11.0,11686,0.0,73.9775228826326,11686
129,255439966,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:11.0,15958,0.0,218.908890230455,15958
130,255439965,action_vente_orange_money_depot,2022-04-15 09:47:11.0,11686,15.2449249644793,73.9775228826326,11686
131,255439964,action_vente_mtn_momo_payment,2022-04-15 09:47:11.0,14743,9.57381287769301,39.6783360347357,14743
132,255439963,action_login,2022-04-15 09:47:10.0,23069,0.0,2.98343181554861,23069
133,255439962,action_vente_mtn_momo_cashout,2022-04-15 09:47:08.0,1077,3.04898499289586,7.71977911933225,1077
