id,nom_action,date_action,utilisateur,montant,soldeuser
255440069,COMMISSION_AJOUT,2022-04-15 09:48:11.0,26473,0.00152449249644793,88.885954240835
255440068,action_vente_mtn_momo_payment,2022-04-15 09:48:11.0,11149,15.5498234637689,103.18420747734
255440067,action_login,2022-04-15 09:48:05.0,16938,0.0,6.18639055058511
255440066,action_login,2022-04-15 09:48:03.0,26477,0.0,35.0175469086348
255440065,action_vente_orange_money_cashout,2022-04-15 09:48:01.0,25089,22.867387446719,8.94788326656051
255440064,action_login,2022-04-15 09:47:59.0,19980,0.0,58.6538883705622
255440063,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:58.0,21543,0.0,82.8574407917613
255440062,action_vente_mtn_momo_depot,2022-04-15 09:47:58.0,21543,14.025330967321,82.8574407917613
255440061,action_vente_mtn_momo_cashout,2022-04-15 09:47:57.0,23517,4.5734774893438,16.9809407948128
255440060,COMMISSION_AJOUT,2022-04-15 09:47:57.0,173,0.00413442365036679,15.2598649910166
255440059,COMMISSION_AJOUT,2022-04-15 09:47:57.0,22010,0.0,2.14868446054911
255440058,COMMISSION_AJOUT,2022-04-15 09:47:57.0,23517,0.0310081773777509,16.9809407948128
255440057,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:56.0,295,0.0,156.184256261091
255440056,action_vente_mtn_momo_depot,2022-04-15 09:47:56.0,295,9.14695497868759,156.184256261091
255440055,action_vente_orange_money_cashout,2022-04-15 09:47:56.0,15938,7.62246248223966,65.211222856481
255440054,COMMISSION_AJOUT,2022-04-15 09:47:56.0,334,0.0,6223.28479349212
255440053,COMMISSION_AJOUT,2022-04-15 09:47:56.0,9434,0.00487837598863338,0.257540274064443
255440052,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:56.0,2465,0.0,25.8001298867607
255440051,COMMISSION_AJOUT,2022-04-15 09:47:55.0,15938,0.0365878199147504,65.211222856481
255440050,action_transfert,2022-04-15 09:47:54.0,17993,0.45734774893438,11.4306447383665
255440049,COMMISSION_AJOUT,2022-04-15 09:47:54.0,334,0.0,6223.28479349212
255440048,COMMISSION_AJOUT,2022-04-15 09:47:54.0,9436,0.0068602162340157,0.0203924469545829
255440047,COMMISSION_AJOUT,2022-04-15 09:47:54.0,17993,0.0274408649360628,11.4306447383665
255440046,action_transfert,2022-04-15 09:47:53.0,23859,0.45734774893438,146.139722024047
255440045,COMMISSION_AJOUT,2022-04-15 09:47:53.0,173,0.00343010811700785,15.2598649910166
255440044,COMMISSION_AJOUT,2022-04-15 09:47:53.0,22010,0.0,2.14868446054911
255440043,COMMISSION_AJOUT,2022-04-15 09:47:53.0,23859,0.0182939099573752,146.139722024047
255440042,action_transfert,2022-04-15 09:47:53.0,6656,0.762246248223966,5.32402325766177
255440041,COMMISSION_AJOUT,2022-04-15 09:47:53.0,173,0.00571684686167975,15.2598649910166
255440040,action_transfert,2022-04-15 09:47:53.0,18521,0.152449249644793,24.3210245809169
255440039,COMMISSION_AJOUT,2022-04-15 09:47:53.0,24254,0.0,2.09573697016296
255440038,action_vente_mtn_momo_payment,2022-04-15 09:47:52.0,11149,15.5498234637689,103.18420747734
255440037,COMMISSION_AJOUT,2022-04-15 09:47:52.0,334,0.0,6223.28479349212
255440036,COMMISSION_AJOUT,2022-04-15 09:47:52.0,6656,0.0304898499289586,5.32402325766177
255440035,COMMISSION_AJOUT,2022-04-15 09:47:52.0,9436,0.00114336937233595,0.0203924469545829
255440034,COMMISSION_AJOUT,2022-04-15 09:47:52.0,18521,0.00609796998579173,24.3210245809169
255440033,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:51.0,295,0.0,156.184256261091
255440032,action_vente_mtn_momo_depot,2022-04-15 09:47:51.0,295,9.14695497868759,156.184256261091
255440031,COMMISSION_AJOUT,2022-04-15 09:47:51.0,173,0.00146351279659002,15.2598649910166
255440030,COMMISSION_AJOUT,2022-04-15 09:47:51.0,22010,0.0,2.14868446054911
255440029,COMMISSION_AJOUT,2022-04-15 09:47:51.0,295,0.0109763459744251,156.184256261091
255440028,action_vente_mtn_momo_depot,2022-04-15 09:47:51.0,2465,10.6714474751355,25.8001298867607
255440027,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:51.0,17254,0.0,47.5270111836812
255440026,action_vente_mtn_momo_depot,2022-04-15 09:47:51.0,17254,6.09796998579173,47.5270111836812
255440025,action_transfert,2022-04-15 09:47:50.0,14479,0.762246248223966,28.5080096835759
255440024,COMMISSION_AJOUT,2022-04-15 09:47:50.0,334,0.0,6223.28479349212
255440023,COMMISSION_AJOUT,2022-04-15 09:47:50.0,337,0.0,343.535348286732
255440022,COMMISSION_AJOUT,2022-04-15 09:47:50.0,14336,0.00571684686167975,236.387538066599
255440021,validation_action_vente_orange_money_depot,2022-04-15 09:47:50.0,24232,0.0,63.2189811511774
255440020,COMMISSION_AJOUT,2022-04-15 09:47:50.0,14479,0.0304898499289586,28.5080096835759
255440019,action_vente_orange_money_depot,2022-04-15 09:47:50.0,24232,15.2449249644793,63.2189811511774
255440018,initialize_failed,2022-04-15 09:47:50.0,eneobangangte1,0.0,0.0
255440017,action_eneo_paiement,2022-04-15 09:47:47.0,26580,6.59190555464086,239.644122471629
255440016,COMMISSION_AJOUT,2022-04-15 09:47:47.0,210,0.0571684686167975,17594.0479518069
255440015,action_eneo_paiement,2022-04-15 09:47:47.0,310,4.5734774893438,16494.0636262191
255440014,COMMISSION_AJOUT,2022-04-15 09:47:47.0,26580,0.114336937233595,239.644122471629
255440013,COMMISSION_AJOUT,2022-04-15 09:47:47.0,310,0.0,16494.0636262191
255440012,action_eneo_paiement,2022-04-15 09:47:42.0,23629,39.5209434779162,65.3138320253187
255440011,action_eneo_paiement,2022-04-15 09:47:42.0,25918,6.47909310990371,120.666630078847
255440010,COMMISSION_AJOUT,2022-04-15 09:47:42.0,210,0.114336937233595,17594.0479518069
255440009,COMMISSION_AJOUT,2022-04-15 09:47:42.0,210,0.0571684686167975,17594.0479518069
255440008,COMMISSION_AJOUT,2022-04-15 09:47:42.0,23629,0.22867387446719,65.3138320253187
255440007,COMMISSION_AJOUT,2022-04-15 09:47:42.0,25918,0.114336937233595,120.666630078847
255440006,initialize_failed,2022-04-15 09:47:42.0,eneobangangte1,0.0,0.0
255440005,action_credit_compte_client,2022-04-15 09:47:39.0,23069,0.271359664367732,3.25479147991634
255440004,COMMISSION_VERSEMENT,2022-04-15 09:47:39.0,23069,0.271359664367732,2.98343181554861
255440003,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:31.0,26702,0.0,145.975870942563
255440002,action_login,2022-04-15 09:47:31.0,17127,0.0,13.4948075785562
255440001,action_transfert,2022-04-15 09:47:26.0,1700,0.91469549786876,53.0233735189524
255440000,COMMISSION_AJOUT,2022-04-15 09:47:26.0,173,0.0068602162340157,15.2598649910166
255439999,COMMISSION_AJOUT,2022-04-15 09:47:26.0,215,0.0,11.8272988187976
255439998,COMMISSION_AJOUT,2022-04-15 09:47:26.0,1700,0.0365878199147504,53.0233735189524
255439997,action_vente_mtn_momo_depot,2022-04-15 09:47:26.0,26702,38.1123124111983,145.975870942563
255439996,action_login,2022-04-15 09:47:26.0,21543,0.0,82.8574407917613
255439995,action_login,2022-04-15 09:47:25.0,24305,0.0,0.00928199452400669
255439994,action_transfert,2022-04-15 09:47:24.0,3445,1.60071712127033,54828.4610551333
255439993,COMMISSION_AJOUT,2022-04-15 09:47:24.0,3445,0.0800358560635165,54828.4610551333
255439992,action_login,2022-04-15 09:47:24.0,25964,0.0,0.0247765947715992
255439991,action_canal_paiement,2022-04-15 09:47:23.0,20336,7.62246248223966,1277.67716127301
255439990,COMMISSION_AJOUT,2022-04-15 09:47:23.0,334,0.0,6223.28479349212
255439989,COMMISSION_AJOUT,2022-04-15 09:47:23.0,19897,0.0,0.15244924964361
255439988,COMMISSION_AJOUT,2022-04-15 09:47:23.0,19907,0.0571684686167975,0.151898499287881
255439987,COMMISSION_AJOUT,2022-04-15 09:47:23.0,20336,0.304898499289586,1277.67716127301
255439986,action_vente_mtn_momo_cashout,2022-04-15 09:47:22.0,7109,7.62246248223966,8.84739220313553
255439985,COMMISSION_AJOUT,2022-04-15 09:47:22.0,334,0.0,6223.28479349212
255439984,COMMISSION_AJOUT,2022-04-15 09:47:22.0,6590,0.00500033538834922,1.93236231696955
255439983,COMMISSION_AJOUT,2022-04-15 09:47:22.0,7109,0.0375025154126191,8.84739220313553
255439982,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:21.0,17254,0.0,47.5270111836812
255439981,action_transfert,2022-04-15 09:47:18.0,919,0.304898499289587,31.0412893548852
255439980,COMMISSION_AJOUT,2022-04-15 09:47:18.0,334,0.0,6223.28479349212
255439979,COMMISSION_AJOUT,2022-04-15 09:47:18.0,335,0.0022867387446719,161.813581466629
255439978,COMMISSION_AJOUT,2022-04-15 09:47:18.0,919,0.0121959399715835,31.0412893548852
255439977,action_transfert,2022-04-15 09:47:18.0,22131,0.91469549786876,14.7113525907225
255439976,COMMISSION_AJOUT,2022-04-15 09:47:18.0,173,0.0068602162340157,15.2598649910166
255439975,COMMISSION_AJOUT,2022-04-15 09:47:17.0,22010,0.0,2.14868446054911
255439974,COMMISSION_AJOUT,2022-04-15 09:47:17.0,22131,0.0365878199147504,14.7113525907225
255439973,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:17.0,18531,0.0,47.7324968686927
255439972,action_vente_mtn_momo_depot,2022-04-15 09:47:16.0,17254,6.09796998579173,47.5270111836812
255439971,action_eneo_paiement,2022-04-15 09:47:14.0,25524,3.35388349218545,168.843641951594
255439970,COMMISSION_AJOUT,2022-04-15 09:47:14.0,210,0.0571684686167975,17594.0479518069
255439969,COMMISSION_AJOUT,2022-04-15 09:47:14.0,25524,0.114336937233595,168.843641951594
255439968,action_vente_mtn_momo_depot,2022-04-15 09:47:12.0,18531,30.4898499289586,47.7324968686927
255439967,validation_action_vente_orange_money_depot,2022-04-15 09:47:11.0,11686,0.0,73.9775228826326
255439966,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:11.0,15958,0.0,218.908890230455
255439965,action_vente_orange_money_depot,2022-04-15 09:47:11.0,11686,15.2449249644793,73.9775228826326
255439964,action_vente_mtn_momo_payment,2022-04-15 09:47:11.0,14743,9.57381287769301,39.6783360347357
255439963,action_login,2022-04-15 09:47:10.0,23069,0.0,2.98343181554861
255439962,action_vente_mtn_momo_cashout,2022-04-15 09:47:08.0,1077,3.04898499289586,7.71977911933225
255439961,action_eneo_paiement,2022-04-15 09:47:08.0,26580,21.8627468915598,246.23602802627
255439960,COMMISSION_AJOUT,2022-04-15 09:47:08.0,210,0.0762246248223966,17594.0479518069
255439959,COMMISSION_AJOUT,2022-04-15 09:47:08.0,26580,0.152449249644793,246.23602802627
255439958,action_transfert,2022-04-15 09:47:07.0,9582,0.45734774893438,102.286891193925
255439957,COMMISSION_AJOUT,2022-04-15 09:47:07.0,173,0.00343010811700785,15.2598649910166
255439956,COMMISSION_AJOUT,2022-04-15 09:47:07.0,22010,0.0,2.14868446054911
255439955,COMMISSION_AJOUT,2022-04-15 09:47:07.0,9582,0.0182939099573752,102.286891193925
255439954,validation_action_vente_mtn_momo_depot,2022-04-15 09:47:07.0,26746,0.0,33.7365504942404
255439953,action_vente_mtn_momo_depot,2022-04-15 09:47:06.0,15958,45.734774893438,218.908890230455
255439952,validation_action_vente_orange_money_depot,2022-04-15 09:47:06.0,26612,0.0,14.0824994359378
255439951,action_vente_orange_money_depot,2022-04-15 09:47:06.0,26612,7.77491173188446,14.0824994359378
255439950,action_vente_mtn_momo_payment,2022-04-15 09:47:06.0,11149,15.5498234637689,103.18420747734
255439949,action_transfert,2022-04-15 09:47:05.0,16942,2.2867387446719,8.46703132527168
255439948,COMMISSION_AJOUT,2022-04-15 09:47:05.0,334,0.0,6223.28479349212
255439947,COMMISSION_AJOUT,2022-04-15 09:47:05.0,11323,0.0171505405850392,5.22119977559466
255439946,COMMISSION_AJOUT,2022-04-15 09:47:05.0,16942,0.0914695497868759,8.46703132527168
255439945,action_vente_orange_money_payment,2022-04-15 09:47:04.0,26065,10.6714474751355,11.3309207202921
255439944,action_vente_mtn_momo_depot,2022-04-15 09:47:02.0,26746,15.2449249644793,33.7365504942404
255439943,action_transfert,2022-04-15 09:47:02.0,26229,0.45734774893438,5.49427095720097
255439942,COMMISSION_AJOUT,2022-04-15 09:47:02.0,334,0.0,6223.28479349212
255439941,COMMISSION_AJOUT,2022-04-15 09:47:02.0,341,0.0,0.455566501340039
255439940,COMMISSION_AJOUT,2022-04-15 09:47:02.0,26229,0.021724018074383,5.49427095720097
255439939,action_transfert,2022-04-15 09:47:02.0,18420,0.22867387446719,1.10778441236887
255439938,COMMISSION_AJOUT,2022-04-15 09:47:02.0,334,0.0,6223.28479349212
255439937,COMMISSION_AJOUT,2022-04-15 09:47:02.0,11323,0.00171505405850392,5.22119977559466
255439936,COMMISSION_AJOUT,2022-04-15 09:47:02.0,18420,0.0091469549786876,1.10778441236887
255439935,action_vente_mtn_momo_payment,2022-04-15 09:46:59.0,10675,29.7276036807347,156.937812902087
255439934,action_eneo_paiement,2022-04-15 09:46:58.0,26581,20.5379629121465,225.490734134607
255439933,COMMISSION_AJOUT,2022-04-15 09:46:58.0,210,0.0762246248223966,17594.0479518069
255439932,COMMISSION_AJOUT,2022-04-15 09:46:57.0,26581,0.152449249644793,225.490734134607
255439931,action_transfert,2022-04-15 09:46:52.0,14824,1.52449249644793,8.53538260493036
255439930,COMMISSION_AJOUT,2022-04-15 09:46:52.0,334,0.0,6223.28479349212
255439929,action_transfert,2022-04-15 09:46:52.0,1700,0.762246248223966,53.9380690168212
255439928,COMMISSION_AJOUT,2022-04-15 09:46:52.0,337,0.0,343.535348286732
255439927,COMMISSION_AJOUT,2022-04-15 09:46:52.0,173,0.00571684686167975,15.2598649910166
255439926,COMMISSION_AJOUT,2022-04-15 09:46:52.0,14336,0.0114336937233595,236.387538066599
255439925,COMMISSION_AJOUT,2022-04-15 09:46:52.0,215,0.0,11.8272988187976
255439924,COMMISSION_AJOUT,2022-04-15 09:46:52.0,14824,0.0609796998579173,8.53538260493036
255439923,COMMISSION_AJOUT,2022-04-15 09:46:52.0,1700,0.0304898499289586,53.9380690168212
255439922,action_eneo_paiement,2022-04-15 09:46:50.0,310,0.22867387446719,16498.6371037084
255439921,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:50.0,24232,0.0,63.2189811511774
255439920,action_vente_mtn_momo_depot,2022-04-15 09:46:50.0,24232,15.2449249644793,63.2189811511774
255439919,COMMISSION_AJOUT,2022-04-15 09:46:50.0,310,0.0,16498.6371037084
255439918,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:49.0,14214,0.0,146.250655531776
255439917,action_transfert,2022-04-15 09:46:46.0,11950,0.762246248223966,294.288031514315
255439916,COMMISSION_AJOUT,2022-04-15 09:46:46.0,334,0.0,6223.28479349212
255439915,COMMISSION_AJOUT,2022-04-15 09:46:46.0,245,0.00571684686167975,42.8742920758861
255439914,validation_action_vente_orange_money_depot,2022-04-15 09:46:46.0,25114,0.0,1161.73557024557
255439913,COMMISSION_AJOUT,2022-04-15 09:46:46.0,11950,0.0304898499289586,294.288031514315
255439912,action_vente_orange_money_depot,2022-04-15 09:46:46.0,25114,762.246248223966,1161.73557024557
255439911,action_vente_mtn_momo_depot,2022-04-15 09:46:44.0,14214,6.09796998579173,146.250655531776
255439910,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:41.0,6740,0.0,0.158798760892641
255439909,action_vente_mtn_momo_depot,2022-04-15 09:46:41.0,6740,7.62246248223966,0.158798760892641
255439908,COMMISSION_AJOUT,2022-04-15 09:46:41.0,334,0.0,6223.28479349212
255439907,COMMISSION_AJOUT,2022-04-15 09:46:41.0,3615,0.00121959399715835,9.03979624740694
255439906,COMMISSION_AJOUT,2022-04-15 09:46:41.0,6577,0.0,3.73539503259365
255439905,COMMISSION_AJOUT,2022-04-15 09:46:41.0,6740,0.0091469549786876,0.158798760892641
255439904,action_login,2022-04-15 09:46:41.0,17127,0.0,13.4948075785562
255439903,action_transfert,2022-04-15 09:46:36.0,6656,0.762246248223966,6.08626950588573
255439902,COMMISSION_AJOUT,2022-04-15 09:46:36.0,173,0.00571684686167975,15.2598649910166
255439901,COMMISSION_AJOUT,2022-04-15 09:46:36.0,24254,0.0,2.09573697016296
255439900,COMMISSION_AJOUT,2022-04-15 09:46:36.0,6656,0.0304898499289586,6.08626950588573
255439899,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:35.0,24232,0.0,63.2189811511774
255439898,action_vente_mtn_momo_depot,2022-04-15 09:46:35.0,24232,15.2449249644793,63.2189811511774
255439897,action_eneo_paiement,2022-04-15 09:46:35.0,310,4.80215136381099,16498.8657775829
255439896,COMMISSION_AJOUT,2022-04-15 09:46:35.0,310,0.0,16498.8657775829
255439895,action_login,2022-04-15 09:46:35.0,17070,0.0,20.3968219148869
255439894,action_eneo_paiement,2022-04-15 09:46:34.0,26580,1.67694174609273,268.09877491783
255439893,COMMISSION_AJOUT,2022-04-15 09:46:34.0,210,0.0381123124111983,17594.0479518069
255439892,COMMISSION_AJOUT,2022-04-15 09:46:34.0,26580,0.0762246248223966,268.09877491783
255439891,action_login,2022-04-15 09:46:33.0,21543,0.0,82.8574407917613
255439890,action_eneo_paiement,2022-04-15 09:46:29.0,11311,16.4431760666874,45.2128877546665
255439889,COMMISSION_AJOUT,2022-04-15 09:46:29.0,173,0.0,15.2598649910166
255439888,COMMISSION_AJOUT,2022-04-15 09:46:29.0,24254,0.0762246248223966,2.09573697016296
255439887,COMMISSION_AJOUT,2022-04-15 09:46:29.0,11311,0.152449249644793,45.2128877546665
255439886,action_transfert,2022-04-15 09:46:27.0,19901,4.5734774893438,9.38147594045974
255439885,COMMISSION_AJOUT,2022-04-15 09:46:27.0,334,0.0,6223.28479349212
255439884,COMMISSION_AJOUT,2022-04-15 09:46:27.0,9434,0.045734774893438,0.257540274064443
255439883,COMMISSION_AJOUT,2022-04-15 09:46:27.0,19901,0.274408649360628,9.38147594045974
255439882,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:27.0,24232,0.0,63.2189811511774
255439881,action_transfert,2022-04-15 09:46:25.0,14725,0.381123124111983,9.07377933885615
255439880,COMMISSION_AJOUT,2022-04-15 09:46:25.0,334,0.0,6223.28479349212
255439879,COMMISSION_AJOUT,2022-04-15 09:46:25.0,337,0.0,343.535348286732
255439878,COMMISSION_AJOUT,2022-04-15 09:46:25.0,14336,0.00285842343083987,236.387538066599
255439877,COMMISSION_AJOUT,2022-04-15 09:46:25.0,14725,0.0152449249644793,9.07377933885615
255439876,action_login,2022-04-15 09:46:25.0,7109,0.0,1.22492972089587
255439875,action_vente_mtn_momo_cashout,2022-04-15 09:46:22.0,26255,7.47001323259487,9.73159785107518
255439874,COMMISSION_AJOUT,2022-04-15 09:46:22.0,334,0.0,6223.28479349212
255439873,COMMISSION_AJOUT,2022-04-15 09:46:22.0,11323,0.0,5.22119977559466
255439872,COMMISSION_AJOUT,2022-04-15 09:46:22.0,26255,0.041652793784949,9.73159785107518
255439871,action_vente_mtn_momo_depot,2022-04-15 09:46:22.0,24232,15.2449249644793,63.2189811511774
255439870,action_eneo_paiement,2022-04-15 09:46:21.0,310,0.990920122691156,16503.6679289467
255439869,COMMISSION_AJOUT,2022-04-15 09:46:21.0,310,0.0,16503.6679289467
255439868,action_login,2022-04-15 09:46:19.0,22131,0.0,15.6260480885913
255439867,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:17.0,19936,0.0,195.183823305224
255439866,action_vente_mtn_momo_depot,2022-04-15 09:46:13.0,19936,7.62246248223966,195.183823305224
255439865,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:12.0,15958,0.0,218.908890230455
255439864,action_eneo_paiement,2022-04-15 09:46:12.0,7555,1.44826787162554,3.63172224966303
255439863,action_vente_mtn_momo_depot,2022-04-15 09:46:12.0,15958,45.734774893438,218.908890230455
255439862,COMMISSION_AJOUT,2022-04-15 09:46:12.0,173,0.0,15.2598649910166
255439861,COMMISSION_AJOUT,2022-04-15 09:46:12.0,22010,0.0381123124111983,2.14868446054911
255439860,COMMISSION_AJOUT,2022-04-15 09:46:12.0,7555,0.0762246248223966,3.63172224966303
255439859,action_vente_mtn_momo_payment,2022-04-15 09:46:12.0,14743,30.4898499289586,30.2002612858196
255439858,action_eneo_paiement,2022-04-15 09:46:12.0,25711,3.73500661629743,242.281494490484
255439857,COMMISSION_AJOUT,2022-04-15 09:46:11.0,210,0.0571684686167975,17594.0479518069
255439856,COMMISSION_AJOUT,2022-04-15 09:46:10.0,25711,0.114336937233595,242.281494490484
255439855,action_eneo_paiement,2022-04-15 09:46:06.0,310,2.89653574325107,16504.6588490694
255439854,COMMISSION_AJOUT,2022-04-15 09:46:06.0,310,0.0,16504.6588490694
255439853,action_transfert,2022-04-15 09:46:06.0,110,0.762246248223966,19750.6540071613
255439852,COMMISSION_AJOUT,2022-04-15 09:46:06.0,110,0.0381123124111983,19750.6540071613
255439851,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:06.0,21543,0.0,82.8574407917613
255439850,action_login,2022-04-15 09:46:04.0,26316,0.0,23.3695822829582
255439849,action_login,2022-04-15 09:46:04.0,23629,0.0,104.834775503235
255439848,action_eneo_paiement,2022-04-15 09:46:04.0,26735,22.224051613218,445.217362140144
255439847,COMMISSION_AJOUT,2022-04-15 09:46:04.0,210,0.121959399715835,17594.0479518069
255439846,COMMISSION_AJOUT,2022-04-15 09:46:04.0,26735,0.106714474751355,445.217362140144
255439845,action_login,2022-04-15 09:46:02.0,6870,0.0,0.0438291592728563
255439844,action_vente_mtn_momo_depot,2022-04-15 09:46:01.0,21543,14.025330967321,82.8574407917613
255439843,action_transfert,2022-04-15 09:46:00.0,26171,0.45734774893438,48.6313106366889
255439842,COMMISSION_AJOUT,2022-04-15 09:46:00.0,173,0.00343010811700785,15.2598649910166
255439841,COMMISSION_AJOUT,2022-04-15 09:46:00.0,248,0.0,0.321785077048133
255439840,COMMISSION_AJOUT,2022-04-15 09:46:00.0,21045,0.0,0.00139673392727602
255439839,COMMISSION_AJOUT,2022-04-15 09:46:00.0,26171,0.0182939099573752,48.6313106366889
255439838,action_transfert,2022-04-15 09:45:58.0,18521,0.304898499289587,24.4734738305617
255439837,COMMISSION_AJOUT,2022-04-15 09:45:58.0,334,0.0,6223.28479349212
255439836,COMMISSION_AJOUT,2022-04-15 09:45:58.0,9436,0.0022867387446719,0.0203924469545829
255439835,COMMISSION_AJOUT,2022-04-15 09:45:58.0,18521,0.0121959399715835,24.4734738305617
255439834,validation_action_vente_mtn_momo_depot,2022-04-15 09:45:52.0,14214,0.0,146.250655531776
255439833,action_eneo_paiement,2022-04-15 09:45:51.0,310,0.304898499289587,16507.5553848126
255439832,COMMISSION_AJOUT,2022-04-15 09:45:51.0,310,0.0,16507.5553848126
255439831,action_transfert,2022-04-15 09:45:50.0,3445,0.304898499289587,54830.0617722546
255439830,COMMISSION_AJOUT,2022-04-15 09:45:50.0,3445,0.0152449249644793,54830.0617722546
255439829,action_transfert,2022-04-15 09:45:50.0,17993,0.45734774893438,11.8879924873009
255439828,COMMISSION_AJOUT,2022-04-15 09:45:50.0,334,0.0,6223.28479349212
255439827,COMMISSION_AJOUT,2022-04-15 09:45:50.0,9436,0.0068602162340157,0.0203924469545829
255439826,COMMISSION_AJOUT,2022-04-15 09:45:50.0,17993,0.0274408649360628,11.8879924873009
255439825,action_transfert,2022-04-15 09:45:48.0,26295,0.152449249644793,168.075297733385
255439824,COMMISSION_AJOUT,2022-04-15 09:45:48.0,334,0.0,6223.28479349212
255439823,COMMISSION_AJOUT,2022-04-15 09:45:48.0,1618,0.000381123124112,2.19670573335344
255439822,COMMISSION_AJOUT,2022-04-15 09:45:48.0,6091,0.000762246248224,3.91510386672411
255439821,COMMISSION_AJOUT,2022-04-15 09:45:48.0,26295,0.00609796998579173,168.075297733385
255439820,action_vente_mtn_momo_depot,2022-04-15 09:45:47.0,14214,9.90920122691156,146.250655531776
255439819,action_login,2022-04-15 09:45:46.0,26612,0.0,14.0824994359378
255439818,action_vente_mtn_momo_cashout,2022-04-15 09:45:46.0,19249,3.20143424254066,13.6959989938354
255439817,action_transfert,2022-04-15 09:45:40.0,19330,0.304898499289587,2.20594064236019
255439816,COMMISSION_AJOUT,2022-04-15 09:45:40.0,334,0.0,6223.28479349212
255439815,COMMISSION_AJOUT,2022-04-15 09:45:40.0,62,0.0022867387446719,2.88934585246585
255439814,COMMISSION_AJOUT,2022-04-15 09:45:40.0,19330,0.0121959399715835,2.20594064236019
255439813,action_credit_compte_client,2022-04-15 09:45:39.0,210,304.898499289586,17594.0479518069
255439812,action_eneo_paiement,2022-04-15 09:45:37.0,310,15.4034721841099,16507.8602833119
255439811,COMMISSION_AJOUT,2022-04-15 09:45:37.0,310,0.0,16507.8602833119
255439810,action_transfert,2022-04-15 09:45:37.0,19702,0.762246248223966,2.9460817493861
255439809,COMMISSION_AJOUT,2022-04-15 09:45:37.0,334,0.0,6223.28479349212
